name,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Grand Total,U-5,E-2C,CW-1,CW-2,Year,latitude,longitude
Eritrea,6,14,2,74,1363,59,0,0,2,0,0,0,1,0,0,0,0,0,0,43,7,0,3,10,0,30,1,0,2,0,0,0,0,0,0,3,0,22,0,15,3,37,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1721,,,,,2004,15.179384,39.782334
Ethiopia,31,70,12,112,3365,761,0,0,143,1,0,8,240,0,1,6,0,0,0,358,22,0,30,34,0,243,12,0,31,0,0,0,0,0,1,21,6,110,19,89,4,204,31,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,47,0,6077,,,,,2004,9.145,40.489673
Gabon,22,97,67,2,483,18,0,0,2,0,0,2,1,0,0,0,0,0,0,108,1,0,11,12,0,16,0,0,4,0,0,0,0,0,0,1,7,12,3,1,0,0,0,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,,,,,2004,-0.803689,11.609444
"Gambia, The",14,52,2,115,1345,332,0,0,15,0,0,0,5,0,0,0,0,0,0,155,9,0,9,31,0,43,0,0,5,0,0,0,0,0,0,3,3,15,0,5,1,11,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2188,,,,,2004,13.443182,-15.310139
Ghana,22,299,12,42,16489,140,0,0,25,228,0,0,2,0,0,0,0,0,0,1051,218,0,37,31,0,158,7,0,185,0,0,0,79,0,2,71,40,865,56,185,18,127,44,8,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,26,0,131,0,1,0,0,131,33,0,0,0,0,5,0,0,0,0,0,0,0,0,0,24,131,13,20951,,,,,2004,7.946527,-1.023194
Guinea,21,81,5,13,2997,283,0,0,9,3,0,0,0,0,0,1,0,0,0,82,10,0,33,51,0,24,1,0,9,0,0,0,0,0,0,1,3,34,0,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3751,,,,,2004,9.945587,-9.696645
Guinea-Bissau,13,6,0,2,54,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,41,0,13,0,0,1,0,0,0,0,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,,,,,2004,11.803749,-15.180413
Kenya,51,188,18,81,9092,62,0,0,25,42,0,0,6,0,0,1,0,0,0,2077,190,0,27,132,0,272,15,0,318,0,0,0,1,0,0,105,7,384,57,37,3,39,12,14,22,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,0,17,0,4,0,0,100,35,0,0,0,0,4,0,0,1,0,0,0,0,0,0,5,21,0,13528,,,,,2004,-0.023559,37.906193
Lesotho,7,50,2,16,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,16,0,1,3,0,0,0,0,0,4,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,,,,,2004,-29.609988,28.233608
Liberia,26,213,6,1,965,17,0,0,1,6,0,0,0,0,0,0,0,0,0,73,6,0,2,2,0,36,0,0,5,0,0,0,0,0,0,1,1,14,2,21,6,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0,1483,,,,,2004,6.428055,-9.429499
Libya,26,13,0,10,134,55,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,88,48,0,6,0,0,1,0,0,0,0,0,0,2,0,1,1,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,405,,,,,2004,26.3351,17.228331
Madagascar,37,81,1,42,287,99,0,0,25,0,0,12,227,0,0,0,0,0,0,31,1,0,37,71,0,74,2,0,6,0,0,0,0,0,0,3,6,56,1,1,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,23,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,,,,,2004,-18.766947,46.869107
Malawi,22,57,2,2,621,80,0,0,0,2,0,0,0,0,0,0,0,0,0,58,15,0,9,63,0,41,1,0,12,0,0,0,0,0,0,5,9,73,8,3,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,,,,,2004,-13.254308,34.301525
Mali,19,35,2,269,1117,678,0,0,26,0,0,1,0,0,0,0,0,0,0,261,10,0,21,88,0,80,1,0,7,0,0,0,0,0,0,4,6,62,7,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746,,,,,2004,17.570692,-3.996166
Mauritania,20,135,3,4,258,99,0,0,1,1,0,0,0,0,0,0,0,0,0,35,0,0,26,46,0,34,1,0,4,0,0,0,0,0,0,2,1,8,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,700,,,,,2004,21.00789,-10.940835
Mauritius,7,30,0,15,1054,108,0,0,11,192,0,1,5,0,0,0,0,0,0,69,1,0,6,17,0,43,4,0,24,0,0,0,0,0,0,4,5,34,6,2,0,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,,,,,2004,-20.348404,57.552152
Morocco,34,797,40,85,8490,77,0,0,13,240,0,3,63,0,0,8,0,0,0,453,9,0,35,321,0,66,20,0,144,0,0,0,7,0,0,42,63,470,38,239,1,225,14,24,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,12,4,51,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,25,0,12194,,,,,2004,31.791702,-7.09262
Mozambique,40,84,10,5,418,10,0,0,17,1,0,5,0,0,0,0,0,0,0,51,13,0,14,64,0,30,1,0,6,0,0,0,0,0,0,0,4,38,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,,,,,2004,-18.665695,35.529562
Namibia,29,79,0,3,514,29,0,0,3,16,0,0,0,0,0,0,0,0,0,23,4,0,7,40,0,17,0,0,4,0,0,3,0,0,0,5,2,100,5,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,,,,,2004,-22.95764,18.49041
Niger,24,62,4,230,282,201,0,0,4,0,0,0,0,0,0,0,0,0,0,191,3,0,16,54,0,53,0,0,11,0,0,0,0,0,0,3,0,20,9,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,,,,,2004,17.607789,8.081666
Nigeria,122,448,7,147,37096,896,0,0,51,17,0,3,10,0,0,3,0,0,0,1957,117,0,88,198,2,160,4,0,409,0,0,0,0,0,4,259,60,517,111,432,40,315,97,163,276,9,0,0,0,0,0,0,0,0,0,0,0,6,0,9,14,0,14,0,0,0,0,238,68,0,0,0,0,6,0,0,0,0,0,0,0,0,0,86,185,9,44653,,,,,2004,9.081999,8.675277
Rwanda,5,103,1,0,654,9,0,0,12,0,2,1,0,0,0,0,0,0,0,68,1,0,3,5,0,16,3,0,2,0,0,0,0,0,0,0,0,28,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,948,,,,,2004,-1.940278,29.873888
Sao Tome and Principe,5,27,0,1,27,7,0,0,1,1,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,,,,,2004,0.18636,6.613081
Senegal,70,168,4,33,3764,175,0,0,36,8,0,0,6,0,0,0,0,0,0,209,13,0,27,110,0,174,6,0,65,0,0,0,0,0,0,30,27,98,17,26,0,20,12,6,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,29,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,5199,,,,,2004,14.497401,-14.452362
Seychelles,0,10,0,12,93,8,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,5,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,,,2004,-4.679574,55.491977
Sierra Leone,9,28,6,11,1179,92,0,0,2,15,0,1,0,0,0,0,0,0,0,58,13,0,18,45,0,50,2,0,17,0,0,0,0,0,0,3,2,27,0,45,12,20,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,1685,,,,,2004,8.460555,-11.779889
Somalia,0,0,1,4,84,6,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,10,15,0,0,0,0,0,0,0,0,0,0,0,3,0,13,1,19,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,181,,,,,2004,5.152149,46.199616
South Africa,98,687,9,456,36318,3767,0,0,287,2925,0,151,3,0,0,10,0,0,0,607,45,0,29,253,0,171,7,0,992,0,0,1326,1733,0,32,778,66,3526,171,71,5,19,6,904,547,18,0,0,0,2,0,0,0,0,0,0,0,64,21,10,89,0,113,13,99,0,0,138,63,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,56634,,,,,2004,-30.559482,22.937506
Sudan,36,31,9,145,401,591,0,0,1,0,0,1,7,0,0,0,0,0,0,56,10,0,29,49,2,97,0,0,11,0,0,0,0,0,0,11,1,8,1,7,0,27,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,3,1555,,,,,2004,12.862807,30.217636
Swaziland,17,63,2,2,137,14,0,0,0,3,0,0,0,0,0,0,0,0,0,32,5,0,12,25,0,6,1,0,2,0,0,0,0,0,0,0,2,33,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,,,,,2004,-26.522503,31.465866
Tanzania,43,106,1,46,2470,273,0,0,51,0,1,1,18,0,0,0,0,0,0,450,20,0,48,119,0,134,9,0,53,0,0,0,0,0,0,23,8,157,17,7,0,6,0,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4120,,,,,2004,-6.369028,34.888822
Togo,23,24,2,3,1115,60,0,0,18,0,0,0,2,0,0,0,0,0,0,342,11,0,15,36,0,45,2,0,6,0,0,0,0,0,0,2,1,29,4,9,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,5,1795,,,,,2004,8.619543,0.824782
Tunisia,28,355,0,68,1633,165,0,0,8,47,0,0,8,0,0,0,0,0,0,86,3,0,23,37,0,60,4,0,39,0,0,0,2,0,1,21,10,233,14,7,0,10,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2874,,,,,2004,33.886917,9.537499
Uganda,16,205,2,107,2541,166,0,0,33,1,0,8,12,0,0,0,0,0,0,304,14,0,31,80,0,120,5,0,32,0,0,0,0,0,0,14,2,205,22,18,1,9,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,62,1,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4085,,,,,2004,1.373333,32.290275
Zambia,15,126,3,16,1570,51,0,0,37,6,0,16,0,0,0,0,0,0,0,237,37,0,26,56,0,123,2,0,24,0,0,0,2,0,0,20,7,113,11,5,0,1,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2564,,,,,2004,-13.133897,27.849332
Zimbabwe,36,3,1,25,2791,48,0,0,48,53,0,2,20,0,0,1,0,0,0,417,33,0,31,78,0,151,6,0,94,0,0,0,4,0,1,63,0,153,53,8,1,2,0,77,55,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,12,0,0,5,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4298,,,,,2004,-19.015438,29.154857
Afghanistan,23,128,6,5,723,104,0,0,6,0,0,0,0,0,0,0,0,0,0,42,1,0,12,19,0,41,2,0,5,0,0,0,0,0,0,1,0,186,2,127,3,58,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,1539,,,,,2004,33.93911,67.709953
Bahrain,5,273,0,5,1015,1,0,0,0,5,0,0,2,0,0,0,0,0,0,138,22,0,0,18,0,3,0,0,17,0,0,0,0,0,0,7,4,72,17,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,,,,,2004,25.930414,50.637772
Bangladesh,14,304,5,408,2162,2729,0,0,30,173,0,6,257,0,0,6,0,0,0,366,97,0,51,91,0,248,10,0,384,0,0,0,0,0,0,285,18,154,79,9,0,231,37,26,44,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,51,0,0,0,0,8,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,195,60,159,8720,,,,,2004,23.684994,90.356331
Bhutan,7,22,0,1,156,32,0,0,3,0,0,3,0,0,0,0,0,0,0,50,3,0,25,21,24,19,4,0,1,0,0,0,0,0,0,0,0,34,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,,,,,2004,27.514162,90.433601
Brunei,2,46,0,1,51,2,0,0,2,10,0,11,0,0,0,0,0,0,0,5,0,0,12,17,0,8,0,0,2,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,,,,,2004,4.535277,114.727669
Burma,55,11,0,201,264,572,0,0,370,0,0,0,1722,0,0,0,0,0,0,219,10,0,21,26,0,85,3,0,33,0,0,0,0,0,0,19,1,33,6,28,0,22,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,9,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,3764,,,,,2004,21.913965,95.956223
Cambodia,23,29,0,11,3422,63,0,0,10,0,0,0,0,0,2,0,0,0,0,274,11,0,37,38,0,14,3,0,2,0,0,0,0,0,0,5,1,71,17,626,122,144,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5080,,,,,2004,12.565679,104.990963
China - mainland,418,1542,3,2013,174050,18298,0,0,6900,9,0,539,8370,0,6,18,0,0,0,18089,3138,0,128,491,0,398,19,0,6583,0,2,5,3,0,134,3632,430,7310,2149,1565,246,832,262,1192,1114,248,0,0,0,1,0,0,0,0,0,0,0,83,14,48,569,0,414,5,37,0,0,62,11,0,0,0,0,52,0,3,4,0,0,0,0,0,0,837,663,24,262963,,,,,2004,35.86166,104.195397
China - Taiwan,0,3,0,33,162784,176,0,0,937,1876,0,4,1,0,1498,325,0,0,0,14224,656,0,0,0,0,25,0,0,2662,0,0,0,7,0,17,845,240,1899,573,61,2,17,0,267,344,44,1,0,0,0,0,0,0,0,0,0,0,19,77,1,8,0,37,1,0,0,0,145,25,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,4,0,189854,,,,,2004,23.69781,120.960515
Hong Kong S.A.R.,0,0,0,30,26498,30,0,0,177,278,0,0,0,0,0,0,0,0,0,1672,24,0,2,1,0,19,0,0,343,0,0,0,0,0,1,62,78,678,35,46,14,14,4,80,56,11,0,0,0,0,0,0,0,0,0,0,0,10,76,0,29,0,30,0,24,0,0,10,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,3,4,30365,,,,,2004,22.396428,114.109497
India,174,1657,55,4262,184777,5878,0,0,458,21412,0,512,714,0,1,21,0,0,0,18309,1258,0,72,326,0,1008,42,0,63737,0,1,1,38,0,141,40394,116,3445,1393,839,22,751,71,20648,13033,129,2,0,0,0,0,0,0,0,0,0,0,143,98,61,9,4,1455,8,2,0,0,947,202,0,0,0,0,120,0,23,38,0,0,0,0,0,0,326,78,187,389398,,,,,2004,20.593684,78.96288
Indonesia,198,1107,130,492,26962,1117,0,0,39,5686,0,34,38,0,0,4,0,0,0,2141,98,0,164,192,0,169,44,0,685,0,0,0,109,0,5,246,52,760,121,151,14,72,12,190,297,13,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,3,0,0,36,23,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,41421,,,,,2004,-0.789275,113.921327
Iran,6,3,3,213,3461,3346,0,0,13,3,0,0,2,0,0,21,0,0,0,349,57,0,142,85,15,181,0,0,153,0,0,0,0,0,0,198,4,102,83,347,24,154,20,13,11,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,7,0,0,0,0,6,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,34,38,11,9125,,,,,2004,32.427908,53.688046
Iraq,9,92,0,257,1206,75,0,0,3,0,0,0,0,0,0,1,0,0,0,21,4,0,1,45,0,24,2,0,66,0,0,0,0,0,0,112,10,151,25,123,6,67,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,19,4,2366,,,,,2004,33.223191,43.679291
Israel,212,2129,3,43,87991,457,0,0,55,116,0,1,901,0,422,17,0,0,0,1053,96,0,26,7,0,45,1,0,1520,0,0,0,4,0,14,1194,60,3002,1156,36,1,15,4,865,1363,25,1,0,0,0,0,0,0,0,0,0,0,115,5,48,325,0,156,3,3,0,0,360,259,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,104115,,,,,2004,31.046051,34.851612
Japan,346,7123,10,203,3611,80,0,0,84,5696,0,1679,0,0,2391,12324,0,0,0,24562,1019,0,68,53,0,371,1,0,4214,0,0,0,98,0,322,1777,1315,7442,3368,237,13,30,7,6062,8156,743,3,0,0,1,0,0,0,0,0,1,0,307,101,75,404,1,512,19,238,0,0,172,83,0,0,0,0,15,0,0,0,0,0,0,0,0,0,20,2,1,95360,,,,,2004,36.204824,138.252924
Jordan,41,1572,4,86,8409,233,0,0,24,140,0,18,2,0,0,1,0,0,0,445,101,0,14,54,0,90,1,0,258,0,0,0,0,0,0,210,15,499,114,59,3,303,36,16,17,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,9,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,51,5,12861,,,,,2004,30.585164,36.238414
"Korea, North",0,0,0,0,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,,,,,2004,40.339852,127.510093
"Korea, South",251,4251,16,149,267480,527,0,0,546,3663,0,256,3,0,1044,2901,0,0,0,29673,5692,0,55,68,0,102,2,0,3422,0,0,0,53,0,24,3170,612,9043,6126,260,12,108,17,1147,2070,175,17,0,0,0,0,0,0,0,0,0,0,66,19,38,243,0,218,10,14,0,0,331,284,0,0,0,0,12,0,0,0,0,0,0,0,0,0,20,6,17,344213,,,,,2004,35.907757,127.766922
Kuwait,30,486,0,5,4116,7,0,0,3,0,0,0,95,0,0,0,0,0,0,640,136,0,35,22,0,8,0,0,15,0,0,0,0,0,0,2,0,44,6,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5661,,,,,2004,29.31166,47.481766
Laos,17,48,0,41,69,1615,0,0,2,0,0,0,0,0,0,0,0,0,0,30,3,0,26,43,0,6,0,0,2,0,0,0,0,0,0,3,0,27,9,453,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2466,,,,,2004,19.85627,102.495496
Lebanon,28,176,2,82,11486,209,0,0,16,64,1,0,42,0,0,1,0,0,0,418,13,0,6,97,1,70,1,0,363,0,0,0,1,0,1,143,68,385,104,168,1,110,14,25,14,1,0,0,0,0,0,0,0,0,0,0,0,23,23,4,1,0,115,1,0,0,0,14,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,15,3,14331,,,,,2004,33.854721,35.862285
Malaysia,92,860,4,403,25433,229,0,0,92,2501,0,49,4,0,0,6,0,0,0,1507,58,0,25,130,0,60,2,0,1050,0,0,0,0,0,144,249,71,503,74,47,4,10,2,634,435,11,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,0,2,0,0,0,0,30,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,2,34750,,,,,2004,4.210484,101.975766
Maldives,0,24,0,2,36,0,0,0,0,165,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,,,,,2004,3.202778,73.22068
Mongolia,18,169,0,59,2176,897,0,0,15,0,0,14,2,0,0,10,0,0,0,541,117,0,11,50,0,41,1,0,33,0,0,3,0,0,0,26,18,205,61,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,15,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4595,,,,,2004,46.862496,103.846656
Nepal,5,210,6,51,3074,46,0,0,120,274,0,57,0,0,0,0,0,0,0,1464,182,0,6,21,0,166,8,0,251,0,0,8,147,0,4,199,10,154,38,14,4,7,1,23,30,29,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,18,0,1,0,0,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,6755,,,,,2004,28.394857,84.124008
Oman,44,274,1,34,461,384,0,0,0,45,0,0,0,0,0,0,0,0,0,127,23,0,12,35,0,1,0,0,10,0,0,0,0,0,0,3,4,80,10,1,0,0,0,10,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,,,,,2004,21.512583,55.923255
Pakistan,129,1376,18,110,15064,408,0,0,13,499,0,4,13,0,46,85,0,0,0,899,140,0,100,132,1,275,9,0,1279,0,0,0,0,0,2,1276,40,691,237,293,8,608,154,96,200,5,0,0,0,0,0,0,0,0,0,0,0,23,0,16,0,0,120,7,0,0,0,11,16,0,0,0,0,97,0,0,0,0,0,0,0,0,0,189,96,149,24934,,,,,2004,30.375321,69.345116
Palestinian Authority Travel Document,0,0,0,13,1898,28,0,0,2,0,0,0,0,0,0,0,0,0,0,107,12,0,0,0,0,12,0,0,11,0,0,0,0,0,0,29,4,173,33,10,0,18,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,2381,,,,,2004,31.952162,35.233154
Philippines,70,1461,162,7852,32752,6679,0,0,2056,56393,1,68,87,0,21,92,0,0,0,763,58,0,207,61,2,605,134,0,3467,0,106,0,584,0,8,3635,49,955,154,3662,545,1451,406,734,552,31,1,0,0,0,0,0,0,1,0,0,0,71,58,9,79,0,45,0,0,0,0,301,73,0,0,0,0,16,0,0,0,0,0,0,0,0,0,281,208,179,127185,,,,,2004,12.879721,121.774017
Qatar,66,242,7,1,444,2,0,0,1,0,0,0,19,0,0,0,0,0,0,65,25,0,12,33,0,0,0,0,3,0,0,0,0,0,0,1,0,32,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,,,,,2004,25.354826,51.183884
